Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Discounted_Sale,Cost,Profit,Quantity,Discount,Actual_Sale
CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,27.74,24.5998,2,0%,52.34
CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,3.31,1.3514,2,0%,4.66
CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,163.18,91.7892,3,0%,254.97
CA-2016-102932,2016-09-19,2016-09-23,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,12.72,12.72,6,0%,25.44
CA-2016-102932,2016-09-19,2016-09-23,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,19.83,8.0997,3,0%,27.93
CA-2014-165540,2014-02-21,2014-02-25,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,22.57,-13.7175,5,80%,44.25
CA-2016-130799,2016-11-11,2016-11-16,Second Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4.73,2.2272,4,0%,6.96
CA-2016-164483,2016-01-30,2016-02-03,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,11.56,5.8914,2,20%,21.82
US-2016-159856,2016-10-18,2016-10-22,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,342.56,-34.641,5,20%,384.9
CA-2017-102099,2017-12-18,2017-12-19,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,4.84,1.7901,3,0%,6.63
CA-2017-102099,2017-12-18,2017-12-19,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,6.74,6.2208,2,0%,12.96
CA-2017-102099,2017-12-18,2017-12-19,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,16.85,15.552,5,0%,32.4
CA-2017-164049,2017-11-02,2017-11-06,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,13.12,10.7325,5,0%,23.85
CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,38.97,12.99,2,0%,51.96
CA-2014-142727,2014-04-29,2014-05-01,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,South,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,9.33,8.6112,3,0%,17.94
CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,11.56,5.9,5.6644,2,0%,11.56
CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4,14.52,11.88,5,0%,26.4
CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,40.07,29.0136,11,0%,69.08
CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,25.83,10.0464,3,0%,35.88
CA-2014-169033,2014-03-30,2014-04-03,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,28.8,20.853,5,0%,49.65
US-2016-164630,2016-01-04,2016-01-09,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,839.97,119.996,4,20%,1199.96
US-2015-114839,2015-04-26,2015-04-30,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Houston,Texas,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,414.26,-5.8346,2,30%,583.46
CA-2015-166464,2015-09-12,2015-09-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,East,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,419.99,59.998,2,20%,599.98
CA-2015-166464,2015-09-12,2015-09-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,12.6,6.55,6.048,4,0%,12.6
CA-2017-124898,2017-09-11,2017-09-15,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,South,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,99.72,84.9436,7,0%,184.66
CA-2016-164035,2016-06-12,2016-06-17,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,14.74,8.381,5,20%,28.9
CA-2016-153577,2016-06-27,2016-07-01,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,25.29,12.1758,7,20%,46.83
CA-2016-153577,2016-06-27,2016-07-01,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,547.37,-7.7094,3,30%,770.94
CA-2014-127586,2014-09-26,2014-09-30,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,229.49,80.6312,2,0%,310.12
CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,8.56,4.71,3.852,2,0%,8.56
CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.4,38.25,14.148,5,0%,52.4
CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,OFF-LA-10001771,Office Supplies,Labels,Avery 513,14.94,8.07,6.8724,3,0%,14.94
CA-2017-166415,2017-02-19,2017-02-23,Standard Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,West,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,11.22,11,0.2244,3,0%,11.22
CA-2015-118444,2015-11-05,2015-11-09,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Coral Springs,Florida,South,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,362.94,24.196,4,20%,483.92
CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,41.4,21.94,19.458,5,0%,41.4
CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,East,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35,24.5,10.5,4,0%,35
CA-2014-113929,2014-06-16,2014-06-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.552,25.21,14.3376,3,20%,49.44
CA-2015-134747,2015-10-12,2015-10-17,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,135.72,100.43,35.2872,3,0%,135.72
CA-2015-134747,2015-10-12,2015-10-17,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,12.56,6.91,5.652,2,0%,12.56
CA-2015-134747,2015-10-12,2015-10-17,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,192.69,71.2692,4,0%,263.96
CA-2017-155047,2017-08-27,2017-08-30,First Class,SE-20110,Sanjit Engle,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952,5.58,0.372,1,20%,7.44
CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,13.43,2.37,5,20%,19.75
CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,10.42,3.9512,2,20%,17.96
CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,58.12,12.3284,7,20%,88.06
CA-2017-164329,2017-01-30,2017-01-30,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,122.84,6.465,2,0%,129.3
US-2015-141453,2015-11-30,2015-12-03,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Austin,Texas,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,9.71,-5.823,3,80%,19.41
CA-2014-156993,2014-06-28,2014-07-04,Standard Class,RW-19630,Rob Williams,Corporate,United States,Detroit,Michigan,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,6.08,3.04,3.04,1,0%,6.08
CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,10.95,8.955,1,0%,19.9
CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,East,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,65.76,4.9497,1,0%,70.71
CA-2017-128629,2017-07-10,2017-07-14,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,10.93,7.9128,3,0%,18.84
CA-2017-158106,2017-06-04,2017-06-10,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,6.13,2.5056,3,0%,8.64
US-2017-120390,2017-10-19,2017-10-26,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188,2939.74,-1306.5504,4,70%,5443.96
CA-2017-143434,2017-11-18,2017-11-24,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,11.46,8.2992,4,0%,19.76
CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,4.38,2.2302,2,20%,8.26
CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,4.55,2.73,2,20%,9.1
CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,133.93,10.8588,1,20%,180.98
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,143.07,13.7193,1,20%,195.99
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976,404.98,26.9985,3,20%,539.97
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,19.74,16.1505,1,0%,35.89
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,31.87,15.3426,7,20%,59.01
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,131.48,116.5976,7,0%,248.08
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,100.54,89.159,5,0%,189.7
US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,40.37,19.4376,3,20%,74.76
CA-2017-155880,2017-03-25,2017-03-31,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,76.43,14.5584,1,0%,90.99
CA-2017-155880,2017-03-25,2017-03-31,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,1099.12,427.4368,7,0%,1526.56
CA-2017-155880,2017-03-25,2017-03-31,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97,328.38,40.5867,3,0%,368.97
CA-2017-126242,2017-11-19,2017-11-24,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,228.76,76.2525,9,0%,305.01
CA-2017-126242,2017-11-19,2017-11-24,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,11.59,7.106,1,0%,18.7
CA-2016-166443,2016-11-04,2016-11-05,First Class,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,West,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,21.83,16.4647,7,0%,38.29
CA-2017-169859,2017-12-14,2017-12-18,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,15.23,11.025,3,0%,26.25
CA-2017-169859,2017-12-14,2017-12-18,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,42.22,22.736,14,20%,81.2
CA-2017-169859,2017-12-14,2017-12-18,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,23.16,20.539,5,0%,43.7
CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6,28.6,13,4,20%,52
CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,14.74,8.381,5,20%,28.9
CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,103.92,9.9652,2,20%,142.36
CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,119.25,-5.6784,2,20%,141.96
CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,7.23,0.693,2,20%,9.9
CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.984,621.59,50.3988,2,20%,839.98
CA-2016-153353,2016-08-18,2016-08-24,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,New York,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,28.39,11.5971,1,0%,39.99
CA-2017-123638,2017-06-27,2017-07-04,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646,159.71,31.941,3,10%,212.94
CA-2017-168900,2017-05-04,2017-05-09,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313,4.24,-1.9275,1,70%,7.71
CA-2015-158456,2015-12-24,2015-12-29,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,12.71,7.2268,4,20%,24.92
CA-2015-158456,2015-12-24,2015-12-29,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,24.34,21.5824,4,0%,45.92
CA-2017-143665,2017-04-26,2017-05-01,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,10.98,9.3564,3,0%,20.34
CA-2017-143665,2017-04-26,2017-05-01,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,20.03,19.2472,8,0%,39.28
